filename,abbr,add,addrLine,address,argument,author,back,bibl,body,byline,cell,choice,cit,closer,corr,date,dateline,del,div,emph,epigraph,figure,floatingText,foreign,gap,head,hi,item,l,label,lb,lg,list,mentioned,milestone,name,note,opener,p,pb,q,ref,row,salute,seg,sic,signed,sp,speaker,stage,table,term,title,trailer,unclear
VAC7824.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC5828.xml,0,0,0,0,0,0,0,35,3,0,0,2,35,5,2,0,0,0,34,59,41,0,3,78,0,32,1,0,142,0,1,36,0,0,0,0,0,2,2563,152,49,0,0,5,0,2,3,0,0,0,0,0,1,0,1
VAC8158.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC5948.xml,0,0,0,0,0,0,0,0,2,0,0,3,0,2,3,1,1,0,39,26,0,0,2,8,0,74,0,0,5,0,0,1,0,0,0,0,1,1,1763,184,4,2,0,1,0,3,2,0,0,0,0,0,0,0,0
VAC6634.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC7077.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC8086.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC7585.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC7687.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC8222.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC8111.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC6863.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC7055.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC6758.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC7696.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC7137.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC6598.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC7393.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC7722.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC6312.xml,0,0,1,1,0,0,0,8,2,0,0,0,8,2,0,0,0,0,31,180,8,0,2,15,0,31,0,0,76,0,0,17,0,0,0,0,0,0,2692,187,25,0,0,0,0,0,2,0,0,0,0,0,0,0,2
VAC6239.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,43,71,0,0,0,35,0,45,2,0,2,0,0,1,0,0,0,0,1,0,2597,103,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC7837.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC8321.xml,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,15,31,0,3,1,0,0,19,7,0,13,0,0,3,0,0,0,0,0,1,1071,48,4,0,0,1,0,0,0,0,0,0,0,0,0,0,8
VAC8253.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC8007.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC7371.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC7794.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC5604.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,0,0,0,0,0,26,12,0,2,0,0,0,0,0,0,0,0,0,947,106,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC6775.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC7814.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC6906.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC6092.xml,0,0,0,0,22,0,0,0,3,1,0,8,0,4,8,0,0,0,29,182,0,1,3,6,0,28,14,0,0,0,0,0,0,0,3,0,0,2,1203,47,3,0,0,3,0,8,2,0,0,0,0,0,0,0,21
VAC7894.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC8305.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC6548.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC7877.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC8043.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC6364.xml,0,0,0,0,0,0,0,0,6,0,0,1,0,7,1,0,1,0,39,163,0,0,6,34,0,65,63,0,174,0,0,25,0,0,0,0,0,1,976,134,13,0,0,2,0,1,6,0,0,0,0,0,4,0,21
VAC6146.xml,1,0,0,0,0,0,0,1,9,0,20,1,0,22,1,0,15,0,156,243,0,0,9,120,0,229,16,0,112,0,2,11,0,0,2,0,43,17,4186,244,20,86,10,21,0,1,23,0,0,0,1,0,32,1,1
VAC7990.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC7497.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC7142.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC6646.xml,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,36,40,0,0,0,67,0,46,6,0,28,0,0,5,0,0,2,0,0,0,875,175,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0
VAC7287.xml,4,0,2,1,0,0,0,0,2,0,0,3,0,3,3,0,1,0,42,617,0,0,2,33,0,81,3,0,22,0,0,6,0,0,1,0,0,2,1908,90,8,0,0,3,0,3,2,0,0,0,0,0,0,0,2
VAC6409.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,0,1,0,13,0,0,9,0,0,3,0,0,0,0,0,0,79,14,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0
VAC5628.xml,0,0,0,0,0,0,0,0,0,0,0,5,0,1,5,0,0,0,18,11,0,0,0,0,0,36,0,0,2,0,0,1,0,0,1,0,0,0,1111,115,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0
VAC6970.xml,0,0,0,0,0,0,0,0,3,1,0,36,0,4,36,0,0,0,52,189,1,0,3,16,0,52,11,0,5,0,0,1,0,0,0,0,1,2,1802,47,5,2,0,2,0,36,3,0,0,0,0,0,1,0,9
VAC8346.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC5726.xml,0,0,0,0,0,0,0,0,2,0,0,9,0,4,9,0,0,0,29,48,0,0,2,4,0,50,2,0,26,0,0,6,0,0,2,1,0,0,1016,47,5,0,0,0,0,9,3,0,0,0,0,0,0,0,8
VAC6441.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC5994.xml,0,0,0,0,0,0,0,0,2,0,0,26,0,1,26,0,0,0,26,69,0,0,2,5,0,49,2,16,100,0,0,19,4,0,0,0,0,0,2956,204,18,0,0,0,0,26,1,0,0,0,0,0,0,0,0
VAC6523.xml,0,0,0,0,0,0,0,2,5,0,0,0,2,5,0,0,3,0,66,34,2,0,5,22,0,121,0,0,1154,0,0,198,0,0,7,0,1,2,497,126,31,2,0,4,0,0,3,0,0,0,0,0,1,0,2
VAC8096.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC7569.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC6396.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC7935.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC7036.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC8068.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC7049.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC7129.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC8065.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC6276.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,53,197,0,2,0,47,0,57,14,0,57,0,0,10,0,0,0,0,0,0,728,106,12,0,0,0,0,0,0,0,0,0,0,0,6,0,0
VAC8030.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC5950.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,41,96,0,0,0,7,0,81,0,0,4,0,0,2,0,0,3,0,0,0,2208,191,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1
VAC7085.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC7517.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC5883.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,43,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC6073.xml,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,1,0,20,40,17,0,2,7,0,19,0,0,92,0,0,20,0,0,0,0,0,2,833,138,23,0,0,3,0,0,2,0,0,0,0,0,0,0,1
VAC6649.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC7557.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC8008.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC7886.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC7597.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC8166.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC7204.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC8293.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC8312.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC5932.xml,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,17,92,0,0,3,17,0,15,0,0,4,0,0,2,0,0,0,0,0,3,926,128,5,0,0,6,0,0,5,0,0,0,0,0,0,0,0
VAC8220.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC5688.xml,0,0,0,0,0,0,0,0,5,0,0,26,0,5,26,0,0,0,25,107,0,0,5,5,0,23,1,0,14,0,0,4,0,0,0,0,0,1,1210,137,11,0,0,3,0,26,4,0,0,0,0,0,0,0,0
VAC7564.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC6322.xml,2,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,21,29,0,0,0,50,0,22,112,0,0,0,0,0,0,0,1,0,1,0,499,46,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3
VAC5696.xml,0,0,0,0,0,0,0,0,0,0,0,18,0,3,18,0,0,0,40,1,0,12,0,2,0,39,1,0,0,0,0,0,0,0,2,0,0,0,693,48,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0
VAC7725.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC6843.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC5531.xml,0,0,0,0,0,0,0,0,0,0,0,12,0,0,12,0,0,0,16,2,0,24,0,1,0,54,1,0,0,0,0,0,0,0,0,0,0,0,197,70,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
VAC6151.xml,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,1,0,102,151,0,0,3,50,0,198,5,0,152,0,0,30,0,0,1,0,0,0,3838,202,32,0,0,2,0,0,3,0,0,0,0,0,9,0,1
VAC7709.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC8161.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC7413.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC7034.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC6550.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC8289.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC7122.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC6955.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC7438.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC6522.xml,0,0,0,0,0,0,0,0,0,0,0,8,0,1,8,0,0,0,3,7,0,2,0,0,0,4,24,0,4,0,0,1,0,0,0,0,1,0,148,12,1,2,0,0,0,8,0,0,0,0,0,0,0,0,1
VAC6163.xml,0,0,0,0,0,0,0,35,1,0,0,0,35,1,0,0,0,0,31,100,36,0,1,3,0,61,4,0,274,0,0,71,0,0,5,0,11,0,1187,117,79,22,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC7958.xml,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,20,255,2,3,1,11,0,41,4,0,14,0,0,5,0,0,8,0,2,0,2000,153,8,4,0,1,0,0,2,0,0,0,0,0,1,0,1
VAC6794.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC8316.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,2,0,4,0,7,0,30,0,0,0,0,0,0,0,0,0,0,0,0,1076,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
VAC6205.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,53,0,0,0,5,0,53,1,0,19,0,0,6,0,0,0,0,0,0,1215,147,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC7417.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC7695.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC7850.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC6217.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC7811.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC7972.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC5966.xml,0,0,0,0,0,0,0,1,0,0,0,2,1,1,2,0,0,0,13,81,2,0,0,0,0,26,0,0,54,0,0,8,0,0,0,0,0,0,37,23,12,0,0,0,0,2,0,0,0,0,0,0,1,0,0
VAC8217.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC6207.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,10,44,0,7,0,133,0,16,3,0,0,0,0,0,0,0,0,0,0,5,648,134,0,0,0,6,0,0,4,0,0,0,0,0,5,0,0
VAC6507.xml,0,0,0,0,0,0,0,1,1,0,0,0,1,13,0,0,10,0,32,71,1,0,1,11,0,23,2,0,37,0,0,12,0,0,0,0,0,11,1845,209,13,0,0,7,0,0,12,0,0,0,0,0,0,0,3
VAC5611.xml,1,0,0,0,0,0,0,0,1,0,0,7,0,2,7,0,0,0,29,10,0,3,1,2,0,32,2,0,0,0,0,0,0,0,0,0,0,0,1809,168,1,0,0,0,0,7,1,0,0,0,0,0,0,0,1
VAC8318.xml,3,0,1,1,15,0,0,0,2,0,0,2,0,3,2,0,1,0,22,54,0,0,2,13,0,20,2,0,33,0,1,3,0,0,1,0,0,2,2373,47,6,0,0,0,0,2,2,0,0,0,0,0,3,0,6
VAC8136.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC6817.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
